"id","name","code","referentiecode","account_type","tag_ids","reconcile","sort_code"
"1210020","Nog te betalen andere kosten","1210020","BSchOpaNtb","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.B"
"1210030","Te betalen rente","1210030","BSchOpaTbr","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.C"
"1210040","Vooruitontvangen rente","1210040","BSchOpaVor","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.D"
"1210050","Overige overlopende passiva","1210050","BSchOpaOop","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.E"
"1210055","Nog te betalen servicekosten","1210055","BSchOpaNbs","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.F"
"1210060","Nog te betalen omzetbonificaties","1210060","BSchOpaNom","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.H"
"1210070","Nog te betalen provisies overlopende passiva","1210070","BSchOpaNpr","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.I"
"1210080","Nog te betalen huren","1210080","BSchOpaNbh","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.J"
"1210090","Nog te betalen vergoedingen","1210090","BSchOpaNve","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.K"
"1210100","Nog te betalen bijdragen","1210100","BSchOpaNbi","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.L"
"1210110","Nog te betalen personeelskosten","1210110","BSchOpaNpe","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.M"
"1210120","Nog te betalen huisvestingskosten","1210120","BSchOpaNhv","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.N"
"1210130","Nog te betalen exploitatie- en machinekosten","1210130","BSchOpaNee","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.O"
"1210140","Nog te betalen verkoopkosten","1210140","BSchOpaNvk","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.P"
"1210150","Nog te betalen autokosten","1210150","BSchOpaNak","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.Q"
"1210160","Nog te betalen transportkosten","1210160","BSchOpaNtk","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.R"
"1210170","Nog te betalen kantoorkosten","1210170","BSchOpaNkk","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.S"
"1210180","Nog te betalen organisatiekosten","1210180","BSchOpaNok","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.T"
"1210190","Nog te betalen assurantiekosten","1210190","BSchOpaNas","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.U"
"1210200","Nog te betalen accountants- en advieskosten","1210200","BSchOpaNaa","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.V"
"1210210","Nog te betalen administratiekosten","1210210","BSchOpaNad","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.W"
"1210220","Nog te betalen kosten fondsenwerving","1210220","BSchOpaNkf","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.X"
"1210230","Vooruitontvangen erfpacht","1210230","BSchOpaErf","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.Y"
"1210240","Vooruitontvangen huren","1210240","BSchOpaHur","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.Z"
"1210250","Voorstanden huren","1210250","BSchOpaVhr","liability_current","l10n_nl_rgs.account_tag_1210000","1","M.Q.Z010"
"1210256","Kosten S&V verrekenbaar","1210256","BSchOpaKsv","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.Z016"
"1210257","Opbrengsten S&V verrekenbaar","1210257","BSchOpaNao","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.Z017"
"1210260","Vooruitgefactureerde omzet","1210260","BSchOpaVgo","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.Z020"
"1210270","Schulden pensioen onder overlopende passiva","1210270","BSchOpaPen","liability_current","l10n_nl_rgs.account_tag_1210000","0","M.Q.Z030"
"1211100","Schulden aan overheid (kortlopend)","1211100","BSchSohSoh","liability_non_current","l10n_nl_rgs.account_tag_1211000","0","M.A.F010"
"1220500","Tussenrekeningen betalingen","1220500","BSchTusTbt","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.A"
"1221000","Tussenrekeningen salarissen","1221000","BSchTusTsa","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.B"
"1222000","Tussenrekeningen inkopen","1222000","BSchTusTin","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.C"
"1223000","Tussenrekeningen projecten","1223000","BSchTusTpj","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.D"
"1224000","Tussenrekeningen productie","1224000","BSchTusTpr","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.E"
"1225000","Tussenrekeningen dienstverlening","1225000","BSchTusTdv","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.F"
"1226000","Tussenrekening voorraden","1226000","BSchTusTvr","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.G"
"1227000","Tussenrekeningen verkopen","1227000","BSchTusTvk","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.H"
"1228000","Tussenrekeningen ontvangsten","1228000","BSchTusTon","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.I"
"1228500","Tussenrekeningen leningen","1228500","BSchTusLen","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.K"
"1229000","Tussenrekeningen overig (Vraagposten)","1229000","BSchTusTov","liability_current","l10n_nl_rgs.account_tag_1220000","0","M.R.J"
"1231000","Uit te keren dividend aan houders van aandelen","1231000","BSchDhaDha","liability_current","l10n_nl_rgs.account_tag_1230000","0","M.S.A"
"1232000","Voorgestelde bedrag aan dividenduitkeringen aan houders van eigenvermogensinstrumenten","1232000","BSchDhaVde","liability_current","l10n_nl_rgs.account_tag_1230000","0","M.S.B"
"1241000","Uit te keren dividend aan houders van preferente aandelen","1241000","BSchDhpDhp","liability_current","l10n_nl_rgs.account_tag_1240000","0","M.T.A"
"1251000","Schulden aan daeb tak","1251000","BSchSdnDae","liability_current","l10n_nl_rgs.account_tag_1250000","0","M.U.A"
"1251010","Schulden aan niet-daeb tak","1251010","BSchSdnNda","liability_current","l10n_nl_rgs.account_tag_1250000","0","M.U.B"
"1260100","Schuld aan lid A van de coöperatie","1260100","BSchSlcLi1","liability_current","l10n_nl_rgs.account_tag_1260000","0","M.V.A"
"1260200","Schuld aan lid B van de coöperatie","1260200","BSchSlcLi2","liability_current","l10n_nl_rgs.account_tag_1260000","0","M.V.B"
"1260300","Schuld aan lid C van de coöperatie","1260300","BSchSlcLi3","liability_current","l10n_nl_rgs.account_tag_1260000","0","M.V.C"
"1260400","Schuld aan lid D van de coöperatie","1260400","BSchSlcLi4","liability_current","l10n_nl_rgs.account_tag_1260000","0","M.V.D"
"1260500","Schuld aan lid E van de coöperatie","1260500","BSchSlcLi5","liability_current","l10n_nl_rgs.account_tag_1260000","0","M.V.E"
"3001010","Handelsgoederen","3001010","BVrdHanVoo","asset_current","l10n_nl_rgs.account_tag_3001000","0","E.E.010"
"3001011","Handelsgoederen, marge-voorraden","3001011","BVrdHanMgr","asset_current","l10n_nl_rgs.account_tag_3001000","0","E.E.011"
"3001015","Tussenrekening voorraden","3001015","BVrdHanTus","asset_current","l10n_nl_rgs.account_tag_3001000","0","E.E.015"
"3001020","Handelsgoederen, voorziening incourante handelsgoederen","3001020","BVrdHanVic","asset_current","l10n_nl_rgs.account_tag_3001000","0","E.E.020"
"3001030","Handelsgoederen, herwaardering voorraden handelsgoederen","3001030","BVrdHanHvv","asset_current","l10n_nl_rgs.account_tag_3001000","0","E.E.030"
"3002010","Voorraad grond- en hulpstoffen","3002010","BVrdGehVoo","asset_current","l10n_nl_rgs.account_tag_3002000","0","E.A.010"
"3002015","Tussenrekening voorraden","3002015","BVrdGehTus","asset_current","l10n_nl_rgs.account_tag_3002000","0","E.A.015"
"3002020","Voorraad grond- en hulpstoffen, voorziening incourante grond- en hulpstoffen","3002020","BVrdGehVic","asset_current","l10n_nl_rgs.account_tag_3002000","0","E.A.020"
"3002030","Voorraad grond- en hulpstoffen, herwaardering voorraden grond- en hulpstoffen","3002030","BVrdGehHvv","asset_current","l10n_nl_rgs.account_tag_3002000","0","E.A.030"
"3002040","Herclassificatie van en naar vastgoedbelegging in ontwikkeling bestemd voor eigen exploitatie","3002040","BVrdGehHvi","asset_current","l10n_nl_rgs.account_tag_3002000","0","E.A.040"
"3003010","Emballage","3003010","BVrdEmbVoo","asset_current","l10n_nl_rgs.account_tag_3003000","0","E.G.010"
"3003020","Emballage, voorziening incourante emballage emballage","3003020","BVrdEmbVic","asset_current","l10n_nl_rgs.account_tag_3003000","0","E.G.020"
"3003030","Emballage, herwaardering voorraden emballage emballage","3003030","BVrdEmbHvv","asset_current","l10n_nl_rgs.account_tag_3003000","0","E.G.030"
"3004010","Vooruitbetalingen op voorraden","3004010","BVrdVrvVoo","asset_current","l10n_nl_rgs.account_tag_3004000","1","E.F.010"
"3004020","Voorraad vooruitbetaald op voorraden, voorziening incourante vooruitbetaald op voorraden vooruitbetalingen op voorraden","3004020","BVrdVrvVic","asset_current","l10n_nl_rgs.account_tag_3004000","1","E.F.020"
"3004030","Voorraad vooruitbetaald op voorraden, herwaardering voorraden vooruitbetaald op voorraden vooruitbetalingen op voorraden","3004030","BVrdVrvHvv","asset_current","l10n_nl_rgs.account_tag_3004000","1","E.F.030"
"3101010","Onderhanden werk","3101010","BVrdOweVoo","asset_current","l10n_nl_rgs.account_tag_3101000","0","E.C.010"
"3101020","Gefactureerde termijnen onderhanden werk","3101020","BVrdOweGet","asset_current","l10n_nl_rgs.account_tag_3101000","0","E.C.020"
"3101030","Voorziening verliezen onderhanden werk","3101030","BVrdOweVzv","asset_current","l10n_nl_rgs.account_tag_3101000","0","E.C.030"
"3102010","Halffabrikaten","3102010","BVrdHalVoo","asset_current","l10n_nl_rgs.account_tag_3102000","0","E.B.010"
"3102020","Halffabrikaten, voorziening incourante halffabrikaten","3102020","BVrdHalVic","asset_current","l10n_nl_rgs.account_tag_3102000","0","E.B.020"
"3102030","Halffabrikaten, herwaardering voorraden halffabrikaten","3102030","BVrdHalHvv","asset_current","l10n_nl_rgs.account_tag_3102000","0","E.B.030"
"3103010","Gereed product","3103010","BVrdGepVoo","asset_current","l10n_nl_rgs.account_tag_3103000","0","E.D.010"
"3103020","Gereed product, voorziening incourante gereed product","3103020","BVrdGepVic","asset_current","l10n_nl_rgs.account_tag_3103000","0","E.D.020"
"3103030","Gereed product, herwaardering voorraden gereed product","3103030","BVrdGepHvv","asset_current","l10n_nl_rgs.account_tag_3103000","0","E.D.030"
"3104010","Vastgoed in ontwikkeling bestemd voor de verkoop","3104010","BVrdVasVio","asset_current","l10n_nl_rgs.account_tag_3104000","0","E.H.010"
"3104020","Vastgoed bestemd voor de verkoop","3104020","BVrdVasVbv","asset_current","l10n_nl_rgs.account_tag_3104000","0","E.H.020"
"3104030","Vastgoed, voorziening incourant vastgoed","3104030","BVrdVasVic","asset_current","l10n_nl_rgs.account_tag_3104000","0","E.H.030"
"3104040","Vastgoed, herwaardering van voorraden vastgoed","3104040","BVrdVasHvv","asset_current","l10n_nl_rgs.account_tag_3104000","0","E.H.040"
"3105010","Voorraad niet gebruiksvee","3105010","BVrdNigVoo","asset_current","l10n_nl_rgs.account_tag_3105000","0","E.I.010"
"3105020","Voorziening incourant niet gebruiksvee","3105020","BVrdNigVic","asset_current","l10n_nl_rgs.account_tag_3105000","0","E.I.020"
"3105030","Herwaardering van voorraden niet gebruiksvee","3105030","BVrdNigHvv","asset_current","l10n_nl_rgs.account_tag_3105000","0","E.I.030"
"3106010","Overige voorraden","3106010","BVrdVooVoo","asset_current","l10n_nl_rgs.account_tag_3106000","0","E.J.010"
"3501010","Onderhanden projecten in opdracht van derden","3501010","BProOnpGkn","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.A"
"3501020","Gefactureerde termijnen","3501020","BProOnpGet","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.D"
"3501030","Voorziening verliezen onderhanden projecten in opdracht van derden","3501030","BProOnpVzv","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.F"
"3501040","Onderhanden projecten in opdracht van derden, cumulatieve projectopbrengsten","3501040","BProOnpOpo","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.B"
"3501050","Onderhanden projecten in opdracht van derden, voorschotten","3501050","BProOnpOpv","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.C"
"3501060","Onderhanden projecten in opdracht van derden, inhoudingen op gedeclareerde termijnen","3501060","BProOnpOpi","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.E"
"3501070","Winstopslag onderhanden projecten","3501070","BProOnpWin","asset_current","l10n_nl_rgs.account_tag_3501000","0","F.A.G"
"4001010","Bezoldiging van bestuurders en gewezen bestuurders","4001010","WPerLesSld","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.A"
"4001020","Bezoldiging van commissarissen en gewezen commissarissen","4001020","WPerLesBvc","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.B"
"4001030","Tantièmes en provisie","4001030","WPerLesTep","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.C"
"4001040","Lonen en salarissen","4001040","WPerLesLon","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.D"
"4001050","Overwerk","4001050","WPerLesOwe","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.E"
"4001060","Onregelmatigheidstoeslag","4001060","WPerLesOnr","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.F"
"4001070","Vakantiebijslag","4001070","WPerLesVag","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.G"
"4001080","Vakantiedagen","4001080","WPerLesVad","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.H"
"4001090","Gratificaties","4001090","WPerLesGra","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.I"
"4001100","Lonen in natura","4001100","WPerLesLin","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.J"
"4001110","Spaarloon","4001110","WPerLesTls","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.K"
"4001120","Loonkostenreductie","4001120","WPerLesLoo","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.N"
"4001130","Overige toeslagen","4001130","WPerLesOvt","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.O"
"4001140","Ontslaguitkeringen","4001140","WPerLesOnu","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.L"
"4001150","Op aandelen gebaseerde betalingen opgenomen onder lonen en salarissen","4001150","WPerLesLiv","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.M"
"4001160","Overige lonen en salarissen","4001160","WPerLesOlr","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.P"
"4001170","Loonkostensubsidie (LIV)","4001170","WPerLesLks","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.Q"
"4001180","Overige loon(kosten)subsidies","4001180","WPerLesOls","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.R"
"4001190","Eindejaarsuitkering","4001190","WPerLesEuk","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.S"
"4001990","Doorberekende Lonen en salarissen","4001990","WPerLesDle","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.Z"
"4001999","Doorberekend / Overboeking ivm functionele indeling lonen en salarissen","4001999","WPerLesDfw","expense","l10n_nl_rgs.account_tag_4001000","0","S.A.Z1"
"4002010","Premies sociale verzekeringen","4002010","WPerSolPsv","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.A"
"4002020","Bijdrage ziektekostenverzekering","4002020","WPerSolBiz","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.C"
"4002030","Overige premies sociale lasten","4002030","WPerSolOpr","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.D"
"4002040","Overige sociale fondsen","4002040","WPerSolOsf","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.E"
"4002050","Overige sociale lasten","4002050","WPerSolOss","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.F"
"4002990","Doorberekende sociale lasten","4002990","WPerSolDsl","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.Z"
"4002999","Doorberekend / Overboeking ivm functionele indeling sociale lasten","4002999","WPerSolDfw","expense","l10n_nl_rgs.account_tag_4002000","0","S.B.Z1"
"4003010","Pensioenpremies","4003010","WPerPenPen","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.A"
"4003015","Aanvullende pensioenlasten","4003015","WPerPenAap","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.B"
"4003020","Dotatie pensioenvoorziening directie","4003020","WPerPenDpe","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.C"
"4003030","Vrijval pensioenvoorziening directie","4003030","WPerPenVpv","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.D"
"4003040","Dotatie voorziening backserviceverplichting directie","4003040","WPerPenDvb","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.E"
"4003050","Vrijval voorziening backserviceverplichting directie","4003050","WPerPenVvb","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.F"
"4003060","Dotatie voorziening lijfrenteverplichtingen","4003060","WPerPenDvl","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.G"
"4003070","Vrijval voorziening lijfrenteverplichtingen","4003070","WPerPenVvl","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.H"
"4003080","Overige pensioenlasten","4003080","WPerPenOpe","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.I"
"4003990","Doorberekende pensioenlasten","4003990","WPerPenDon","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.Z"
"4003995","Doorberekend / Overboeking ivm functionele indeling pensioenlasten","4003995","WPerPenDfw","expense","l10n_nl_rgs.account_tag_4003000","0","S.C.Z1"
"4004000","Werkkosten vrije ruimte overige personeelsgerelateerde kosten","4004000","WBedWkrWkf","expense","l10n_nl_rgs.account_tag_4003999","0","W.A.A"
"4004009","Overige lasten met betrekking tot personeelsbeloningen","4004009","WPerOluOlp","expense","l10n_nl_rgs.account_tag_4003000","0","S.D.A"
"4004099","Doorberekend / Overboeking ivm functionele indeling","4004099","WPerOluDfw","expense","l10n_nl_rgs.account_tag_4003000","0","S.D.Z"
